Período,Sector,Remuneracion
Abril 2012,C,15704.56
Abril 2012,D,5226.66
Abril 2012,E,10018.35
Abril 2012,F,3660.8
Abril 2012,G,4757.78
Abril 2012,H,3359.035
Abril 2012,I,7170.03
Abril 2012,J,7887.62
Abril 2012,K,4002.8
Abril 2012,M,3367.08
Abril 2012,N,5067.06
Abril 2012,O,4832.23
Mayo 2012,A,3077.53
Mayo 2012,B,5499.79
Mayo 2012,C,15675.69
Mayo 2012,D,5903.62
Mayo 2012,E,10547.395
Mayo 2012,F,3560.84
Mayo 2012,G,5295.93
Mayo 2012,H,3443.26
Mayo 2012,I,7321.79
Mayo 2012,J,8787.41
Mayo 2012,K,4107.335
Mayo 2012,M,3333.7
Mayo 2012,N,5087.68
Mayo 2012,O,5017.2
Junio 2012,A,4474.19
Junio 2012,B,8597.14
Junio 2012,C,23515.0
Junio 2012,D,8634.11
Junio 2012,E,14996.76
Junio 2012,F,5376.48
Junio 2012,G,7836.725
Junio 2012,H,4857.335
Junio 2012,I,10670.745
Junio 2012,J,12796.865
Junio 2012,K,5833.94
Junio 2012,M,4446.26
Junio 2012,N,7532.02
Junio 2012,O,7390.275
Julio 2012,A,3108.31
Julio 2012,B,6325.16
Julio 2012,C,16345.555
Julio 2012,D,6083.275
Julio 2012,E,10746.59
Julio 2012,F,4867.75
Julio 2012,G,5388.15
Julio 2012,H,3627.795
Julio 2012,I,7916.66
Julio 2012,J,8810.25
Julio 2012,K,4540.4
Julio 2012,M,3408.14
Julio 2012,N,5165.75
Julio 2012,O,5255.16
Agosto 2012,A,3139.08
Agosto 2012,B,6661.155
Agosto 2012,C,16838.58
Agosto 2012,D,6234.22
Agosto 2012,E,10567.15
Agosto 2012,F,4400.36
Agosto 2012,G,5397.35
Agosto 2012,H,3747.0
Agosto 2012,I,7794.815
Agosto 2012,J,9000.0
Agosto 2012,K,4592.46
Agosto 2012,M,3379.38
Agosto 2012,N,5593.89
Agosto 2012,O,5327.29
Septiembre 2012,A,3099.18
Septiembre 2012,B,6796.345
Septiembre 2012,C,17438.625
Septiembre 2012,D,6042.49
Septiembre 2012,E,11603.75
Septiembre 2012,F,4046.16
Septiembre 2012,G,5508.22
Septiembre 2012,H,3660.36
Septiembre 2012,I,7827.565
Septiembre 2012,J,8883.42
Septiembre 2012,K,4586.28
Septiembre 2012,M,3380.6
Septiembre 2012,N,5762.6
Septiembre 2012,O,5422.23
Octubre 2012,A,3309.13
Octubre 2012,B,6726.95
Octubre 2012,C,17660.515
Octubre 2012,D,6472.68
Octubre 2012,E,11054.33
Octubre 2012,F,4334.83
Octubre 2012,G,5461.41
Octubre 2012,H,3768.82
Octubre 2012,I,8045.34
Octubre 2012,J,9171.08
Octubre 2012,K,4704.0
Octubre 2012,M,3393.86
Octubre 2012,N,5745.37
Octubre 2012,O,5465.58
Noviembre 2012,A,3874.55
Noviembre 2012,B,6295.64
Noviembre 2012,C,19400.0
Noviembre 2012,D,6506.785
Noviembre 2012,E,11205.44
Noviembre 2012,F,4363.935
Noviembre 2012,G,5901.15
Noviembre 2012,H,3800.68
Noviembre 2012,I,8242.51
Noviembre 2012,J,9452.365
Noviembre 2012,K,4754.695
Noviembre 2012,M,3425.76
Noviembre 2012,N,5769.76
Noviembre 2012,O,5612.89
Diciembre 2012,A,5555.13
Diciembre 2012,B,10095.42
Diciembre 2012,C,26776.175
Diciembre 2012,D,10115.74
Diciembre 2012,E,17008.41
Diciembre 2012,F,6171.08
Diciembre 2012,G,8834.56
Diciembre 2012,H,5150.17
Diciembre 2012,I,12135.55
Diciembre 2012,J,13788.24
Diciembre 2012,K,6698.005
Diciembre 2012,M,4881.1
Diciembre 2012,N,9050.505
Diciembre 2012,O,8330.53
Enero 2013,A,3925.12
Enero 2013,B,5761.32
Enero 2013,C,19786.605
Enero 2013,D,6923.58
Enero 2013,E,12993.225
Enero 2013,F,4386.96
Enero 2013,G,6055.22
Enero 2013,H,3969.99
Enero 2013,I,8686.37
Enero 2013,J,10236.19
Enero 2013,K,5017.22
Enero 2013,M,3505.96
Enero 2013,N,6325.865
Enero 2013,O,5914.3
Febrero 2013,A,3936.66
Febrero 2013,B,6326.525
Febrero 2013,C,19425.18
Febrero 2013,D,6476.625
Febrero 2013,E,13017.91
Febrero 2013,F,4151.025
Febrero 2013,G,6048.55
Febrero 2013,H,3892.83
Febrero 2013,I,8522.59
Febrero 2013,J,10472.13
Febrero 2013,K,5033.63
Febrero 2013,M,3412.42
Febrero 2013,N,6375.315
Febrero 2013,O,5894.3
Marzo 2013,A,3884.32
Marzo 2013,B,6226.085
Marzo 2013,C,20928.71
Marzo 2013,D,6658.64
Marzo 2013,E,13370.13
Marzo 2013,F,4549.54
Marzo 2013,G,5982.84
Marzo 2013,H,3980.845
Marzo 2013,I,8705.84
Marzo 2013,J,10601.93
Marzo 2013,K,4969.79
Marzo 2013,M,3854.54
Marzo 2013,N,6271.92
Marzo 2013,O,6054.5
Abril 2013,A,3903.13
Abril 2013,B,6694.18
Abril 2013,C,19930.165
Abril 2013,D,6908.765
Abril 2013,E,13153.515
Abril 2013,F,4719.25
Abril 2013,G,6033.585
Abril 2013,H,3995.51
Abril 2013,I,9101.62
Abril 2013,J,10078.975
Abril 2013,K,5185.0
Abril 2013,M,3935.42
Abril 2013,N,6387.29
Abril 2013,O,6154.47
Mayo 2013,A,3988.47
Mayo 2013,B,6886.97
Mayo 2013,C,22067.31
Mayo 2013,D,7576.9
Mayo 2013,E,13661.9
Mayo 2013,F,4838.6
Mayo 2013,G,6788.98
Mayo 2013,H,4151.72
Mayo 2013,I,9392.39
Mayo 2013,J,11139.425
Mayo 2013,K,5361.0
Mayo 2013,M,3967.15
Mayo 2013,N,6370.87
Mayo 2013,O,6370.885
Junio 2013,A,5759.92
Junio 2013,B,11899.67
Junio 2013,C,29616.49
Junio 2013,D,10872.3
Junio 2013,E,20087.055
Junio 2013,F,6757.96
Junio 2013,G,9994.46
Junio 2013,H,5885.44
Junio 2013,I,13786.79
Junio 2013,J,16158.91
Junio 2013,K,7497.98
Junio 2013,M,5481.66
Junio 2013,N,9547.08
Junio 2013,O,9410.29
Julio 2013,A,4000.0
Julio 2013,B,9133.78
Julio 2013,C,22530.85
Julio 2013,D,7925.935
Julio 2013,E,14239.145
Julio 2013,F,5543.46
Julio 2013,G,6863.12
Julio 2013,H,4474.375
Julio 2013,I,10207.7
Julio 2013,J,10763.52
Julio 2013,K,5700.15
Julio 2013,M,4036.66
Julio 2013,N,6533.05
Julio 2013,O,6661.19
Agosto 2013,A,4024.93
Agosto 2013,B,8274.67
Agosto 2013,C,20830.43
Agosto 2013,D,7863.06
Agosto 2013,E,14086.895
Agosto 2013,F,5490.47
Agosto 2013,G,6877.01
Agosto 2013,H,4487.54
Agosto 2013,I,10111.755
Agosto 2013,J,11025.28
Agosto 2013,K,5906.32
Agosto 2013,M,4033.71
Agosto 2013,N,7037.6
Agosto 2013,O,6729.12
Septiembre 2013,A,3988.47
Septiembre 2013,B,8397.23
Septiembre 2013,C,21304.38
Septiembre 2013,D,7817.665
Septiembre 2013,E,15562.935
Septiembre 2013,F,5089.35
Septiembre 2013,G,6963.68
Septiembre 2013,H,4367.32
Septiembre 2013,I,10073.655
Septiembre 2013,J,11277.21
Septiembre 2013,K,5905.32
Septiembre 2013,M,4214.535
Septiembre 2013,N,7225.305
Septiembre 2013,O,6874.33
Octubre 2013,A,4258.66
Octubre 2013,B,9051.5
Octubre 2013,C,21978.2
Octubre 2013,D,8206.7
Octubre 2013,E,14699.0
Octubre 2013,F,5475.46
Octubre 2013,G,6935.08
Octubre 2013,H,4481.475
Octubre 2013,I,10244.015
Octubre 2013,J,11504.74
Octubre 2013,K,6058.6
Octubre 2013,M,4242.26
Octubre 2013,N,7219.565
Octubre 2013,O,6961.5
Noviembre 2013,A,4685.76
Noviembre 2013,B,8681.36
Noviembre 2013,C,23305.52
Noviembre 2013,D,8210.77
Noviembre 2013,E,14641.645
Noviembre 2013,F,5214.72
Noviembre 2013,G,7407.74
Noviembre 2013,H,4492.34
Noviembre 2013,I,10543.5
Noviembre 2013,J,12737.535
Noviembre 2013,K,6023.41
Noviembre 2013,M,4260.74
Noviembre 2013,N,7309.9
Noviembre 2013,O,7117.965
Diciembre 2013,A,6674.36
Diciembre 2013,B,12900.465
Diciembre 2013,C,33158.985
Diciembre 2013,D,12881.17
Diciembre 2013,E,22265.82
Diciembre 2013,F,7592.76
Diciembre 2013,G,11070.08
Diciembre 2013,H,6216.61
Diciembre 2013,I,15385.365
Diciembre 2013,J,17381.93
Diciembre 2013,K,8525.86
Diciembre 2013,M,6159.9
Diciembre 2013,N,11483.6
Diciembre 2013,O,10604.83
Enero 2014,A,4927.38
Enero 2014,B,7829.43
Enero 2014,C,25373.265
Enero 2014,D,8748.75
Enero 2014,E,17418.555
Enero 2014,F,5226.9
Enero 2014,G,7568.57
Enero 2014,H,4714.219999999999
Enero 2014,I,10920.01
Enero 2014,J,13056.185000000001
Enero 2014,K,6460.8
Enero 2014,M,4458.25
Enero 2014,N,8052.6
Enero 2014,O,7513.23
Febrero 2014,A,4895.1
Febrero 2014,B,7839.51
Febrero 2014,C,25046.8
Febrero 2014,D,8160.33
Febrero 2014,E,16388.76
Febrero 2014,F,4944.67
Febrero 2014,G,7716.86
Febrero 2014,H,4573.41
Febrero 2014,I,11032.9
Febrero 2014,J,13262.22
Febrero 2014,K,6362.955
Febrero 2014,M,4459.48
Febrero 2014,N,7975.16
Febrero 2014,O,7724.48
Marzo 2014,A,4889.19
Marzo 2014,B,8633.84
Marzo 2014,C,28336.28
Marzo 2014,D,8445.25
Marzo 2014,E,17085.025
Marzo 2014,F,5271.36
Marzo 2014,G,7801.31
Marzo 2014,H,4758.96
Marzo 2014,I,11584.6
Marzo 2014,J,13535.55
Marzo 2014,K,6584.54
Marzo 2014,M,4983.3
Marzo 2014,N,8070.0
Marzo 2014,O,7974.58
Abril 2014,A,4903.22
Abril 2014,B,9106.34
Abril 2014,C,24617.175
Abril 2014,D,9271.26
Abril 2014,E,16810.41
Abril 2014,F,6103.69
Abril 2014,G,8929.47
Abril 2014,H,4777.145
Abril 2014,I,11698.54
Abril 2014,J,15163.615
Abril 2014,K,6886.64
Abril 2014,M,5291.78
Abril 2014,N,8190.25
Abril 2014,O,8379.78
Mayo 2014,A,4945.7
Mayo 2014,B,10139.665
Mayo 2014,C,28825.62
Mayo 2014,D,9713.105
Mayo 2014,E,17213.46
Mayo 2014,F,6374.96
Mayo 2014,G,9021.09
Mayo 2014,H,4943.94
Mayo 2014,I,11865.655
Mayo 2014,J,14016.98
Mayo 2014,K,6980.58
Mayo 2014,M,5316.45
Mayo 2014,N,8247.22
Mayo 2014,O,8478.1
Junio 2014,A,7175.85
Junio 2014,B,15792.814999999999
Junio 2014,C,39531.89
Junio 2014,D,14300.29
Junio 2014,E,25450.04
Junio 2014,F,8421.4
Junio 2014,G,13385.03
Junio 2014,H,6882.625
Junio 2014,I,17465.449999999997
Junio 2014,J,21103.02
Junio 2014,K,9716.1
Junio 2014,M,7322.97
Junio 2014,N,12241.925
Junio 2014,O,12450.9
Julio 2014,A,4987.65
Julio 2014,B,10975.51
Julio 2014,C,28692.57
Julio 2014,D,10456.24
Julio 2014,E,19067.97
Julio 2014,F,6856.96
Julio 2014,G,9990.08
Julio 2014,H,5423.66
Julio 2014,I,13434.82
Julio 2014,J,14214.23
Julio 2014,K,7961.5
Julio 2014,M,5377.69
Julio 2014,N,9373.17
Julio 2014,O,9215.975
Agosto 2014,A,4974.24
Agosto 2014,B,10908.755
Agosto 2014,C,29632.004999999997
Agosto 2014,D,10071.65
Agosto 2014,E,18726.64
Agosto 2014,F,6685.63
Agosto 2014,G,9117.23
Agosto 2014,H,5652.705
Agosto 2014,I,13540.43
Agosto 2014,J,14337.064999999999
Agosto 2014,K,7885.7
Agosto 2014,M,5671.77
Agosto 2014,N,9361.08
Agosto 2014,O,9126.15
Septiembre 2014,A,4988.245000000001
Septiembre 2014,B,11750.0
Septiembre 2014,C,30780.06
Septiembre 2014,D,10536.41
Septiembre 2014,E,20808.405
Septiembre 2014,F,6804.09
Septiembre 2014,G,9814.92
Septiembre 2014,H,5451.82
Septiembre 2014,I,13765.08
Septiembre 2014,J,15099.54
Septiembre 2014,K,7978.01
Septiembre 2014,M,5727.585
Septiembre 2014,N,9503.23
Septiembre 2014,O,9304.1
Octubre 2014,A,5729.65
Octubre 2014,B,13057.2
Octubre 2014,C,31764.260000000002
Octubre 2014,D,10935.84
Octubre 2014,E,20206.385
Octubre 2014,F,7046.93
Octubre 2014,G,9818.58
Octubre 2014,H,5501.875
Octubre 2014,I,14056.9
Octubre 2014,J,15958.279999999999
Octubre 2014,K,8203.08
Octubre 2014,M,5752.43
Octubre 2014,N,10174.12
Octubre 2014,O,9539.33
Noviembre 2014,A,6180.0
Noviembre 2014,B,12047.5
Noviembre 2014,C,30872.92
Noviembre 2014,D,10798.075
Noviembre 2014,E,20149.045
Noviembre 2014,F,6541.865
Noviembre 2014,G,10696.29
Noviembre 2014,H,5842.14
Noviembre 2014,I,14114.939999999999
Noviembre 2014,J,17256.23
Noviembre 2014,K,8305.55
Noviembre 2014,M,5829.08
Noviembre 2014,N,10305.52
Noviembre 2014,O,9678.195
Diciembre 2014,A,9270.86
Diciembre 2014,B,17481.620000000003
Diciembre 2014,C,49302.93
Diciembre 2014,D,17299.405
Diciembre 2014,E,30432.370000000003
Diciembre 2014,F,9989.0
Diciembre 2014,G,14812.05
Diciembre 2014,H,8092.53
Diciembre 2014,I,20473.73
Diciembre 2014,J,23221.935
Diciembre 2014,K,11538.0
Diciembre 2014,M,8376.5
Diciembre 2014,N,15380.97
Diciembre 2014,O,14359.73
Enero 2015,A,6480.59
Enero 2015,B,10373.939999999999
Enero 2015,C,39438.71
Enero 2015,D,11333.32
Enero 2015,E,23989.48
Enero 2015,F,6611.08
Enero 2015,G,10088.64
Enero 2015,H,6046.4349999999995
Enero 2015,I,14407.675
Enero 2015,J,20811.79
Enero 2015,K,8599.94
Enero 2015,M,6202.62
Enero 2015,N,10698.685000000001
Enero 2015,O,10327.0
Febrero 2015,A,6528.6
Febrero 2015,B,11106.75
Febrero 2015,C,37107.375
Febrero 2015,D,11037.18
Febrero 2015,E,22705.6
Febrero 2015,F,6532.65
Febrero 2015,G,10076.6
Febrero 2015,H,5996.2
Febrero 2015,I,14740.0
Febrero 2015,J,17850.010000000002
Febrero 2015,K,8582.65
Febrero 2015,M,6218.49
Febrero 2015,N,10815.5
Febrero 2015,O,10354.189999999999
Marzo 2015,A,6486.01
Marzo 2015,B,11388.2
Marzo 2015,C,39247.8
Marzo 2015,D,11215.73
Marzo 2015,E,23482.72
Marzo 2015,F,6876.48
Marzo 2015,G,10002.16
Marzo 2015,H,6028.655
Marzo 2015,I,15000.0
Marzo 2015,J,18032.535
Marzo 2015,K,8590.52
Marzo 2015,M,7093.3
Marzo 2015,N,10737.09
Marzo 2015,O,10396.77
Abril 2015,A,6504.59
Abril 2015,B,11374.735
Abril 2015,C,37011.77
Abril 2015,D,11561.085
Abril 2015,E,22459.14
Abril 2015,F,6948.86
Abril 2015,G,10125.17
Abril 2015,H,6067.225
Abril 2015,I,15228.645
Abril 2015,J,16932.215
Abril 2015,K,8770.0
Abril 2015,M,7467.73
Abril 2015,N,10848.575
Abril 2015,O,10620.99
Mayo 2015,A,6665.01
Mayo 2015,B,12259.41
Mayo 2015,C,37539.96
Mayo 2015,D,12352.5
Mayo 2015,E,22941.66
Mayo 2015,F,7683.69
Mayo 2015,G,12292.84
Mayo 2015,H,6349.52
Mayo 2015,I,15293.19
Mayo 2015,J,17305.0
Mayo 2015,K,9030.244999999999
Mayo 2015,M,7419.255
Mayo 2015,N,10943.735
Mayo 2015,O,11092.75
Junio 2015,A,9701.56
Junio 2015,B,20231.5
Junio 2015,C,54959.335
Junio 2015,D,18985.2
Junio 2015,E,35268.53
Junio 2015,F,11392.869999999999
Junio 2015,G,17278.89
Junio 2015,H,9163.0
Junio 2015,I,21962.68
Junio 2015,J,33534.79
Junio 2015,K,12933.46
Junio 2015,M,10175.404999999999
Junio 2015,N,16275.23
Junio 2015,O,16466.19
Julio 2015,A,6713.97
Julio 2015,B,14969.39
Julio 2015,C,38944.6
Julio 2015,D,13766.68
Julio 2015,E,25524.385
Julio 2015,F,8243.45
Julio 2015,G,12786.88
Julio 2015,H,6972.54
Julio 2015,I,17890.52
Julio 2015,J,19291.02
Julio 2015,K,10376.0
Julio 2015,M,7560.0
Julio 2015,N,11885.605
Julio 2015,O,11900.58
Agosto 2015,A,6680.87
Agosto 2015,B,14388.375
Agosto 2015,C,38569.14
Agosto 2015,D,13145.37
Agosto 2015,E,24911.4
Agosto 2015,F,8265.61
Agosto 2015,G,11691.29
Agosto 2015,H,7251.9400000000005
Agosto 2015,I,17879.94
Agosto 2015,J,19549.34
Agosto 2015,K,10168.8
Agosto 2015,M,7821.88
Agosto 2015,N,12764.545
Agosto 2015,O,12010.72
Septiembre 2015,A,6683.62
Septiembre 2015,B,14579.44
Septiembre 2015,C,38609.67
Septiembre 2015,D,13748.75
Septiembre 2015,E,27794.98
Septiembre 2015,F,8637.84
Septiembre 2015,G,12934.26
Septiembre 2015,H,7155.055
Septiembre 2015,I,17942.09
Septiembre 2015,J,20209.17
Septiembre 2015,K,10492.8
Septiembre 2015,M,7886.8150000000005
Septiembre 2015,N,12791.1
Septiembre 2015,O,12373.5
Octubre 2015,A,7083.45
Octubre 2015,B,15167.04
Octubre 2015,C,39566.49
Octubre 2015,D,13812.82
Octubre 2015,E,26658.03
Octubre 2015,F,8699.81
Octubre 2015,G,11811.49
Octubre 2015,H,7250.56
Octubre 2015,I,18186.57
Octubre 2015,J,21309.86
Octubre 2015,K,10403.45
Octubre 2015,M,7900.445
Octubre 2015,N,12661.82
Octubre 2015,O,12297.5
Noviembre 2015,A,8457.89
Noviembre 2015,B,15330.4
Noviembre 2015,C,39140.845
Noviembre 2015,D,13914.41
Noviembre 2015,E,26521.0
Noviembre 2015,F,8520.02
Noviembre 2015,G,12594.3
Noviembre 2015,H,7328.33
Noviembre 2015,I,18605.81
Noviembre 2015,J,23775.265
Noviembre 2015,K,10514.385
Noviembre 2015,M,8006.01
Noviembre 2015,N,13447.35
Noviembre 2015,O,12568.53
Diciembre 2015,A,11983.310000000001
Diciembre 2015,B,23308.13
Diciembre 2015,C,59627.07
Diciembre 2015,D,22315.46
Diciembre 2015,E,39556.79
Diciembre 2015,F,12583.59
Diciembre 2015,G,18976.09
Diciembre 2015,H,10436.42
Diciembre 2015,I,27104.66
Diciembre 2015,J,31383.41
Diciembre 2015,K,15120.224999999999
Diciembre 2015,M,11557.57
Diciembre 2015,N,20285.13
Diciembre 2015,O,18938.17
Enero 2016,A,8324.31
Enero 2016,B,14132.9
Enero 2016,C,42284.175
Enero 2016,D,14418.12
Enero 2016,E,31413.08
Enero 2016,F,8321.77
Enero 2016,G,12916.465
Enero 2016,H,7627.93
Enero 2016,I,19750.19
Enero 2016,J,25823.495000000003
Enero 2016,K,11242.68
Enero 2016,M,8400.0
Enero 2016,N,13979.31
Enero 2016,O,13511.87
Febrero 2016,A,8466.88
Febrero 2016,B,14345.45
Febrero 2016,C,41404.76
Febrero 2016,D,14826.81
Febrero 2016,E,29177.265
Febrero 2016,F,8415.62
Febrero 2016,G,13019.47
Febrero 2016,H,7597.77
Febrero 2016,I,20078.77
Febrero 2016,J,23262.045
Febrero 2016,K,11357.13
Febrero 2016,M,8250.119999999999
Febrero 2016,N,14297.47
Febrero 2016,O,13612.224999999999
Marzo 2016,A,8371.2
Marzo 2016,B,14720.9
Marzo 2016,C,42158.71
Marzo 2016,D,14908.17
Marzo 2016,E,31236.24
Marzo 2016,F,8949.36
Marzo 2016,G,13440.165
Marzo 2016,H,7818.3099999999995
Marzo 2016,I,20000.0
Marzo 2016,J,22866.36
Marzo 2016,K,11418.78
Marzo 2016,M,9771.2
Marzo 2016,N,14156.42
Marzo 2016,O,13928.265
Abril 2016,A,8423.04
Abril 2016,B,15505.875
Abril 2016,C,41974.64
Abril 2016,D,15587.95
Abril 2016,E,30384.92
Abril 2016,F,9892.295
Abril 2016,G,15197.985
Abril 2016,H,7753.2
Abril 2016,I,20089.145
Abril 2016,J,25504.98
Abril 2016,K,11937.994999999999
Abril 2016,M,9851.9
Abril 2016,N,14454.25
Abril 2016,O,14568.665
Mayo 2016,A,8522.65
Mayo 2016,B,18381.46
Mayo 2016,C,42051.57
Mayo 2016,D,16894.125
Mayo 2016,E,31623.39
Mayo 2016,F,10773.0
Mayo 2016,G,15702.45
Mayo 2016,H,7982.58
Mayo 2016,I,20660.77
Mayo 2016,J,26794.85
Mayo 2016,K,12172.12
Mayo 2016,M,9821.79
Mayo 2016,N,14494.16
Mayo 2016,O,14853.05
Junio 2016,A,12407.44
Junio 2016,B,29231.9
Junio 2016,C,63367.275
Junio 2016,D,24962.315000000002
Junio 2016,E,46414.005
Junio 2016,F,14651.34
Junio 2016,G,22732.93
Junio 2016,H,12197.47
Junio 2016,I,30215.265
Junio 2016,J,39692.759999999995
Junio 2016,K,17295.525
Junio 2016,M,13560.66
Junio 2016,N,22872.125
Junio 2016,O,22173.91
Julio 2016,A,8678.4
Julio 2016,B,21196.35
Julio 2016,C,53469.56
Julio 2016,D,17526.43
Julio 2016,E,32393.98
Julio 2016,F,10465.6
Julio 2016,G,15437.26
Julio 2016,H,9114.89
Julio 2016,I,22165.01
Julio 2016,J,25851.67
Julio 2016,K,13861.5
Julio 2016,M,10296.0
Julio 2016,N,16974.74
Julio 2016,O,15960.99
Agosto 2016,A,10752.0
Agosto 2016,B,21632.67
Agosto 2016,C,50685.925
Agosto 2016,D,18094.14
Agosto 2016,E,32343.55
Agosto 2016,F,11164.61
Agosto 2016,G,15381.045
Agosto 2016,H,9153.03
Agosto 2016,I,22628.88
Agosto 2016,J,26077.68
Agosto 2016,K,13945.41
Agosto 2016,M,10447.57
Agosto 2016,N,16793.075
Agosto 2016,O,15994.33
Septiembre 2016,A,9983.69
Septiembre 2016,B,20574.1
Septiembre 2016,C,48515.54
Septiembre 2016,D,17851.45
Septiembre 2016,E,39455.69
Septiembre 2016,F,10678.7
Septiembre 2016,G,15521.22
Septiembre 2016,H,8907.42
Septiembre 2016,I,23224.9
Septiembre 2016,J,27501.4
Septiembre 2016,K,13915.3
Septiembre 2016,M,10588.0
Septiembre 2016,N,17002.14
Septiembre 2016,O,16302.77
Octubre 2016,A,10990.08
Octubre 2016,B,22429.23
Octubre 2016,C,52803.14
Octubre 2016,D,18380.190000000002
Octubre 2016,E,35802.3
Octubre 2016,F,11284.41
Octubre 2016,G,16668.11
Octubre 2016,H,9082.92
Octubre 2016,I,23685.73
Octubre 2016,J,29552.145
Octubre 2016,K,14205.01
Octubre 2016,M,10648.86
Octubre 2016,N,17237.31
Octubre 2016,O,16851.055
Noviembre 2016,A,10990.08
Noviembre 2016,B,20944.22
Noviembre 2016,C,50164.185
Noviembre 2016,D,19311.975
Noviembre 2016,E,35639.39
Noviembre 2016,F,11860.99
Noviembre 2016,G,16830.64
Noviembre 2016,H,9118.035
Noviembre 2016,I,24477.66
Noviembre 2016,J,33037.2
Noviembre 2016,K,14400.3
Noviembre 2016,M,10731.62
Noviembre 2016,N,18217.425000000003
Noviembre 2016,O,17001.58
Diciembre 2016,A,17209.395
Diciembre 2016,B,33379.195
Diciembre 2016,C,74784.07
Diciembre 2016,D,29760.445
Diciembre 2016,E,53743.92
Diciembre 2016,F,16814.04
Diciembre 2016,G,25053.68
Diciembre 2016,H,13248.14
Diciembre 2016,I,37803.69
Diciembre 2016,J,45992.09
Diciembre 2016,K,20405.495000000003
Diciembre 2016,M,15472.235
Diciembre 2016,N,29216.64
Diciembre 2016,O,25819.195
Enero 2017,A,11404.8
Enero 2017,B,21104.0
Enero 2017,C,54326.51
Enero 2017,D,20331.48
Enero 2017,E,42671.48
Enero 2017,F,12084.96
Enero 2017,G,17950.87
Enero 2017,H,9871.17
Enero 2017,I,27099.74
Enero 2017,J,34357.395000000004
Enero 2017,K,15578.5
Enero 2017,M,11159.2
Enero 2017,N,19389.5
Enero 2017,O,18945.66
Febrero 2017,A,11306.310000000001
Febrero 2017,B,21007.44
Febrero 2017,C,52534.225
Febrero 2017,D,19373.34
Febrero 2017,E,39915.9
Febrero 2017,F,11627.63
Febrero 2017,G,17887.03
Febrero 2017,H,9941.17
Febrero 2017,I,26596.88
Febrero 2017,J,33364.08
Febrero 2017,K,15538.880000000001
Febrero 2017,M,11020.36
Febrero 2017,N,19081.83
Febrero 2017,O,18758.83
Marzo 2017,A,11273.33
Marzo 2017,B,20038.3
Marzo 2017,C,55206.39
Marzo 2017,D,20078.405
Marzo 2017,E,42352.505000000005
Marzo 2017,F,12730.56
Marzo 2017,G,17880.94
Marzo 2017,H,9925.145
Marzo 2017,I,26659.1
Marzo 2017,J,33070.0
Marzo 2017,K,15687.7
Marzo 2017,M,11620.44
Marzo 2017,N,19099.2
Marzo 2017,O,18924.86
Abril 2017,A,11301.12
Abril 2017,B,18933.42
Abril 2017,C,52277.695
Abril 2017,D,20000.0
Abril 2017,E,40613.825
Abril 2017,F,12128.41
Abril 2017,G,19273.4
Abril 2017,H,10261.68
Abril 2017,I,26567.41
Abril 2017,J,32440.45
Abril 2017,K,16144.13
Abril 2017,M,11881.435
Abril 2017,N,19346.29
Abril 2017,O,19745.07
Mayo 2017,A,11430.29
Mayo 2017,B,22544.0
Mayo 2017,C,53510.51
Mayo 2017,D,21292.96
Mayo 2017,E,41111.445
Mayo 2017,F,14782.39
Mayo 2017,G,19403.51
Mayo 2017,H,10310.43
Mayo 2017,I,27108.36
Mayo 2017,J,32500.75
Mayo 2017,K,16240.93
Mayo 2017,M,12039.994999999999
Mayo 2017,N,19294.89
Mayo 2017,O,19845.24
Junio 2017,A,16577.370000000003
Junio 2017,B,37774.56
Junio 2017,C,86778.85
Junio 2017,D,33094.8
Junio 2017,E,61144.575
Junio 2017,F,19360.02
Junio 2017,G,28823.14
Junio 2017,H,15165.02
Junio 2017,I,40354.255
Junio 2017,J,49203.134999999995
Junio 2017,K,22866.0
Junio 2017,M,16739.99
Junio 2017,N,28914.78
Junio 2017,O,29502.7
Julio 2017,A,11508.48
Julio 2017,B,29805.059999999998
Julio 2017,C,58863.0
Julio 2017,D,22999.94
Julio 2017,E,43498.07
Julio 2017,F,14791.68
Julio 2017,G,21023.71
Julio 2017,H,11400.24
Julio 2017,I,28572.54
Julio 2017,J,33619.31
Julio 2017,K,18000.0
Julio 2017,M,13377.6
Julio 2017,N,21492.2
Julio 2017,O,21158.175000000003
Agosto 2017,A,11580.46
Agosto 2017,B,28415.48
Agosto 2017,C,58466.46
Agosto 2017,D,23232.53
Agosto 2017,E,41858.649999999994
Agosto 2017,F,15441.72
Agosto 2017,G,21082.13
Agosto 2017,H,11225.61
Agosto 2017,I,29131.75
Agosto 2017,J,34257.17
Agosto 2017,K,18176.25
Agosto 2017,M,12942.09
Agosto 2017,N,21465.695
Agosto 2017,O,21528.684999999998
Septiembre 2017,A,11505.67
Septiembre 2017,B,29277.6
Septiembre 2017,C,58135.39
Septiembre 2017,D,23031.42
Septiembre 2017,E,46720.255
Septiembre 2017,F,14698.98
Septiembre 2017,G,21253.95
Septiembre 2017,H,10949.165
Septiembre 2017,I,28986.875
Septiembre 2017,J,34170.74
Septiembre 2017,K,18117.46
Septiembre 2017,M,13386.5
Septiembre 2017,N,22237.53
Septiembre 2017,O,21585.0
Octubre 2017,A,16304.57
Octubre 2017,B,30482.65
Octubre 2017,C,64374.93
Octubre 2017,D,23980.48
Octubre 2017,E,46449.105
Octubre 2017,F,15162.0
Octubre 2017,G,21209.48
