Sector,Período,Empleo
Industria_Pequeñas,2º Trim 2000,167591.0
Industria_Pequeñas,3º Trim 2000,166418.0
Industria_Pequeñas,4º Trim 2000,167155.0
Industria_Pequeñas,1º Trim 2001,166326.0
Industria_Pequeñas,2º Trim 2001,162813.0
Industria_Pequeñas,3º Trim 2001,158868.0
Industria_Pequeñas,4º Trim 2001,153622.0
Industria_Pequeñas,1º Trim 2002,145422.0
Industria_Pequeñas,2º Trim 2002,142125.0
Industria_Pequeñas,3º Trim 2002,142178.0
Industria_Pequeñas,4º Trim 2002,145900.0
Industria_Pequeñas,1º Trim 2003,148605.0
Industria_Pequeñas,2º Trim 2003,152224.0
Industria_Pequeñas,3º Trim 2003,159820.0
Industria_Pequeñas,4º Trim 2003,165912.0
Industria_Pequeñas,1º Trim 2004,170102.0
Industria_Pequeñas,2º Trim 2004,173889.0
Industria_Pequeñas,3º Trim 2004,176854.0
Industria_Pequeñas,4º Trim 2004,181680.0
Industria_Pequeñas,1º Trim 2005,183036.0
Industria_Pequeñas,2º Trim 2005,187593.0
Industria_Pequeñas,3º Trim 2005,191896.0
Industria_Pequeñas,4º Trim 2005,197934.0
Industria_Pequeñas,1º Trim 2006,200857.0
Industria_Pequeñas,2º Trim 2006,204577.0
Industria_Pequeñas,3º Trim 2006,207656.0
Industria_Pequeñas,4º Trim 2006,212003.0
Industria_Pequeñas,1º Trim 2007,214450.0
Industria_Pequeñas,2º Trim 2007,215705.0
Industria_Pequeñas,3º Trim 2007,219295.0
Industria_Pequeñas,4º Trim 2007,223346.0
Industria_Pequeñas,1º Trim 2008,225642.0
Industria_Pequeñas,2º Trim 2008,228371.0
Industria_Pequeñas,3º Trim 2008,228981.0
Industria_Pequeñas,4º Trim 2008,227856.0
Industria_Pequeñas,1º Trim 2009,223981.0
Industria_Pequeñas,2º Trim 2009,221848.0
Industria_Pequeñas,3º Trim 2009,223068.0
Industria_Pequeñas,4º Trim 2009,225765.0
Industria_Pequeñas,1º Trim 2010,226891.0
Industria_Pequeñas,2º Trim 2010,228365.0
Industria_Pequeñas,3º Trim 2010,228651.0
Industria_Pequeñas,4º Trim 2010,229446.0
Industria_Pequeñas,1º Trim 2011,229121.0
Industria_Pequeñas,2º Trim 2011,229722.0
Industria_Pequeñas,3º Trim 2011,230415.0
Industria_Pequeñas,4º Trim 2011,231410.0
Industria_Pequeñas,1º Trim 2012,229949.0
Industria_Pequeñas,2º Trim 2012,228557.0
Industria_Pequeñas,3º Trim 2012,228687.0
Industria_Pequeñas,4º Trim 2012,228725.0
Industria_Pequeñas,1º Trim 2013,228268.0
Industria_Pequeñas,2º Trim 2013,228501.0
Industria_Pequeñas,3º Trim 2013,227754.0
Industria_Pequeñas,4º Trim 2013,228212.0
Industria_Pequeñas,1º Trim 2014,226247.0
Industria_Pequeñas,2º Trim 2014,225187.0
Industria_Pequeñas,3º Trim 2014,224285.0
